Title,US Gross,US Gross Normz,Worldwide Gross,Worldwide Gross Normz,US DVD Sales,US DVD Sales Normz,MPAA Rating,MPAA Rating Quant,MPAA Rating Normz,Running Time (min),Running Time Normz,Distributor,Distributor Quant,Distributro Normz,Source, Source Quant,Source Normz,Major Genre,Major Genre Quant,Major Genre Normz,Rotten Tomatoes Rating,RT Rating Normz,IMDB Rating,IMDB Rating Normz,IMDB Votes,IMDB Votes Normz
Spider,1641788,0.002159216,1641788,0.000593002,0,0,R,7,0.857142857,108,0.352272727,Sony Pictures Classics,122,0.751552795,Based on Book/Short Story,1,0,Drama,7,0.5,54,0.535353535,7.8,0.820512821,560,0.001077875
Gun Shy,1638202,0.002154498,1638202,0.000591706,0,0,R,7,0.857142857,108,0.352272727,Walt Disney Pictures,148,0.913043478,Original Screenplay,15,0.777777778,Comedy,4,0.25,24,0.232323232,5.4,0.512820513,3607,0.006942667
Flammen og Citronen,148089,0.000194255,1635241,0.000590637,0,0,,8,1,132,0.488636364,IFC Films,61,0.372670807,,19,1,Thriller/Suspense,11,0.833333333,54,0.535353535,7.2,0.743589744,4182,0.008049413
Session 9,378176,0.000496934,1619602,0.000584987,0,0,R,7,0.857142857,108,0.352272727,,162,1,,19,1,,13,1,60,0.595959596,6.8,0.692307692,14685,0.028265334
Walking and Talking,1287480,0.001693124,1615787,0.000583608,0,0,R,7,0.857142857,108,0.352272727,Miramax,81,0.49689441,Original Screenplay,15,0.777777778,Romantic Comedy,10,0.75,86,0.858585859,6.5,0.653846154,1756,0.003379906
Oscar and Lucinda,1612957,0.002121289,1612957,0.000582586,0,0,R,7,0.857142857,108,0.352272727,Fox Searchlight,45,0.273291925,Based on Book/Short Story,1,0,Drama,7,0.5,65,0.646464646,6.7,0.679487179,3782,0.007279502
The Blue Butterfly,1610194,0.002117654,1610194,0.000581588,0,0,PG,5,0.571428571,108,0.352272727,Alliance,6,0.031055901,Original Screenplay,15,0.777777778,Drama,7,0.5,44,0.434343434,6.2,0.615384615,817,0.001572542
Nicholas Nickleby,1562800,0.002055307,1562800,0.000564465,0,0,PG,5,0.571428571,108,0.352272727,United Artists,139,0.857142857,Based on Book/Short Story,1,0,Drama,7,0.5,77,0.767676768,7.3,0.756410256,4968,0.009562287
Chocolate: Deep Dark Secrets,49000,6.39E-05,1549000,0.000559479,0,0,Not Rated,3,0.285714286,108,0.352272727,Eros Entertainment,33,0.198757764,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,54,0.535353535,4.6,0.41025641,527,0.001014357
The Statement,765637,0.001006639,1545064,0.000558057,0,0,R,7,0.857142857,108,0.352272727,Sony Pictures,121,0.745341615,,19,1,Thriller/Suspense,11,0.833333333,23,0.222222222,6,0.58974359,2735,0.005264262
Married Life,1506998,0.001981899,1506998,0.000544304,0,0,PG-13,6,0.714285714,108,0.352272727,Sony Pictures Classics,122,0.751552795,Based on Book/Short Story,1,0,Drama,7,0.5,54,0.535353535,6.4,0.641025641,4358,0.008388173
Time Changer,1500711,0.001973629,1500711,0.000542033,0,0,PG,5,0.571428571,108,0.352272727,Five & Two Pictures,42,0.254658385,Original Screenplay,15,0.777777778,Drama,7,0.5,22,0.212121212,5,0.461538462,1029,0.001980594
Salvador,1500000,0.001972694,1500000,0.000541776,0,0,,8,1,108,0.352272727,Hemdale,56,0.341614907,Original Screenplay,15,0.777777778,Drama,7,0.5,91,0.909090909,7.5,0.782051282,7797,0.015007478
Lion of the Desert,1500000,0.001972694,1500000,0.000541776,0,0,,8,1,108,0.352272727,United Film Distribution Co.,140,0.863354037,,19,1,,13,1,54,0.535353535,7.8,0.820512821,2659,0.005117979
The Joneses,1475746,0.001940787,1475746,0.000533013,0,0,R,7,0.857142857,108,0.352272727,Roadside Attractions,109,0.670807453,,19,1,,13,1,54,0.535353535,6.6,0.666666667,4345,0.008363151
It's All Gone Pete Tong,120620,0.000158119,1470620,0.000531161,0,0,R,7,0.857142857,108,0.352272727,Matson,78,0.47826087,Based on Real Life Events,8,0.388888889,Drama,7,0.5,54,0.535353535,7.3,0.756410256,7631,0.014687965
Northfork,1420578,0.001868214,1445140,0.000521956,0,0,PG-13,6,0.714285714,108,0.352272727,Paramount Vantage,96,0.590062112,Original Screenplay,15,0.777777778,Drama,7,0.5,57,0.565656566,6.3,0.628205128,3776,0.007267954
No End In Sight,1433319,0.001884975,1433319,0.000517685,0,0,Not Rated,3,0.285714286,108,0.352272727,Magnolia Pictures,77,0.472049689,Based on Real Life Events,8,0.388888889,Documentary,6,0.416666667,94,0.939393939,8.3,0.884615385,4086,0.007864634
Where the Truth Lies,872142,0.001146746,1415656,0.000511304,0,0,Not Rated,3,0.285714286,108,0.352272727,ThinkFilm,133,0.819875776,Based on Book/Short Story,1,0,Drama,7,0.5,41,0.404040404,6.6,0.666666667,8951,0.017228669
The Funeral,1212799,0.001594881,1412799,0.000510272,0,0,R,7,0.857142857,108,0.352272727,October Films,89,0.546583851,Original Screenplay,15,0.777777778,Drama,7,0.5,83,0.828282828,6.4,0.641025641,4084,0.007860785
"Gandhi, My Father",240425,0.000315723,1375194,0.000496685,0,0,Not Rated,3,0.285714286,108,0.352272727,Eros Entertainment,33,0.198757764,Based on Book/Short Story,1,0,Drama,7,0.5,40,0.393939394,8.1,0.858974359,50881,0.097934523
American Desi,902835,0.001187123,1366235,0.000493449,0,0,Not Rated,3,0.285714286,108,0.352272727,Eros Entertainment,33,0.198757764,Original Screenplay,15,0.777777778,Romantic Comedy,10,0.75,42,0.414141414,6.7,0.679487179,1047,0.00201524
The Offspring,1355728,0.001782904,1355728,0.000489653,0,0,,8,1,108,0.352272727,Moviestore Entertainment,83,0.50931677,Original Screenplay,15,0.777777778,Horror,8,0.583333333,54,0.535353535,5.6,0.538461538,424,0.000816105
Kansas City,1353824,0.001780399,1353824,0.000488965,0,0,R,7,0.857142857,108,0.352272727,New Line,86,0.527950311,Original Screenplay,15,0.777777778,Drama,7,0.5,58,0.575757576,6,0.58974359,2397,0.004613688
Le hussard sur le toit,1320043,0.00173596,1320043,0.00047676,0,0,R,7,0.857142857,108,0.352272727,Miramax,81,0.49689441,Based on Book/Short Story,1,0,Drama,7,0.5,54,0.535353535,6.9,0.705128205,3083,0.005934084
Saints and Soldiers,1310470,0.001723367,1310470,0.000473302,0,0,PG-13,6,0.714285714,90,0.25,Excel Entertainment,34,0.204968944,Based on Real Life Events,8,0.388888889,Drama,7,0.5,54,0.535353535,7,0.717948718,7581,0.014591726
The Good German,1308696,0.001721033,1308696,0.000472661,0,0,R,7,0.857142857,104,0.329545455,Warner Bros.,150,0.925465839,Based on Book/Short Story,1,0,Drama,7,0.5,32,0.313131313,6.1,0.602564103,13007,0.02503556
"War, Inc.",580862,0.000763568,1296184,0.00046814,910568,0.00258257,R,7,0.857142857,108,0.352272727,First Look,40,0.242236025,Original Screenplay,15,0.777777778,Black Comedy,3,0.166666667,29,0.282828283,6.3,0.628205128,0,0
Holy Girl,304124,0.000399519,1261792,0.000455715,0,0,R,7,0.857142857,108,0.352272727,Fine Line,39,0.236024845,Original Screenplay,15,0.777777778,Drama,7,0.5,54,0.535353535,6.3,0.628205128,0,0
The Singles Ward,1250798,0.001644868,1250798,0.000451743,0,0,PG,5,0.571428571,108,0.352272727,Halestorm Entertainment,55,0.335403727,Original Screenplay,15,0.777777778,Comedy,4,0.25,50,0.494949495,5.7,0.551282051,736,0.001416635
Outlander,166003,0.00021782,1250617,0.000451677,1757108,0.004983544,R,7,0.857142857,115,0.392045455,Third Rail,134,0.826086957,Original Screenplay,15,0.777777778,Adventure,2,0.083333333,54,0.535353535,6.4,0.641025641,18299,0.035221474
Losin' It,1246141,0.001638742,1246141,0.00045006,0,0,,8,1,108,0.352272727,,162,1,,19,1,,13,1,54,0.535353535,4.6,0.41025641,1668,0.003210526
Bubba Ho-Tep,1239183,0.001629589,1239183,0.000447547,0,0,R,7,0.857142857,108,0.352272727,Vitagraph Films,146,0.900621118,Based on Book/Short Story,1,0,Comedy,4,0.25,54,0.535353535,7.3,0.756410256,23110,0.044481571
Slow Burn,1237615,0.001627526,1237615,0.00044698,893953,0.002535447,R,7,0.857142857,93,0.267045455,Lionsgate,72,0.440993789,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,12,0.111111111,5.9,0.576923077,2318,0.004461631
Slacker,1227508,0.00161423,1227508,0.000443329,0,0,,8,1,108,0.352272727,,162,1,,19,1,,13,1,83,0.828282828,6.9,0.705128205,5907,0.011369651
Me and Orson Welles,1190003,0.001564893,1190003,0.000429778,0,0,PG-13,6,0.714285714,107,0.346590909,Freestyle Releasing,46,0.279503106,Based on Book/Short Story,1,0,Drama,7,0.5,84,0.838383838,7.1,0.730769231,2417,0.004652183
Fiza,623791,0.000820041,1179462,0.00042597,0,0,Not Rated,3,0.285714286,108,0.352272727,Video Sound,144,0.888198758,Original Screenplay,15,0.777777778,Drama,7,0.5,54,0.535353535,6.5,0.653846154,749,0.001441657
Casa de Areia,539285,0.000708873,1178175,0.000425505,0,0,R,7,0.857142857,108,0.352272727,Sony Pictures Classics,122,0.751552795,Original Screenplay,15,0.777777778,Drama,7,0.5,54,0.535353535,7.5,0.782051282,1519,0.002923735
Groove,1115313,0.001466638,1167524,0.000421657,0,0,R,7,0.857142857,108,0.352272727,Sony Pictures Classics,122,0.751552795,Original Screenplay,15,0.777777778,Comedy,4,0.25,56,0.555555556,5.8,0.564102564,2486,0.004784993
Tarnation,592014,0.000778238,1162014,0.000419666,0,0,Not Rated,3,0.285714286,108,0.352272727,WellSpring,155,0.956521739,Based on Real Life Events,8,0.388888889,Documentary,6,0.416666667,54,0.535353535,7.1,0.730769231,3847,0.007404613
Trois,1161843,0.001527848,1161843,0.000419605,0,0,NC-17,2,0.142857143,108,0.352272727,Rainforest Productions,104,0.639751553,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,54,0.535353535,3.3,0.243589744,360,0.000692919
Chuck&Buck,1055671,0.001388179,1157672,0.000418098,0,0,R,7,0.857142857,108,0.352272727,Artisan,10,0.055900621,Original Screenplay,15,0.777777778,Drama,7,0.5,54,0.535353535,6.5,0.653846154,3455,0.006650101
Get Real,1152411,0.00151544,1152411,0.000416197,0,0,R,7,0.857142857,108,0.352272727,Paramount Pictures,96,0.590062112,Based on Play,7,0.333333333,Comedy,4,0.25,54,0.535353535,7.5,0.782051282,6026,0.0115987
Excessive Force,1152117,0.001515053,1152117,0.000416091,0,0,,8,1,108,0.352272727,,162,1,,19,1,,13,1,54,0.535353535,4.7,0.423076923,537,0.001033605
Lolita,1147784,0.001509353,1147784,0.000414525,0,0,R,7,0.857142857,108,0.352272727,MGM,80,0.49068323,Based on Book/Short Story,1,0,Drama,7,0.5,54,0.535353535,6.7,0.679487179,15197,0.029250819
L.I.E.,1138836,0.001497582,1138836,0.000411293,0,0,Open,4,0.428571429,108,0.352272727,Lot 47 Films,75,0.459627329,Original Screenplay,15,0.777777778,Drama,7,0.5,83,0.828282828,7.2,0.743589744,5122,0.009858702
In the Shadow of the Moon,1134358,0.001491692,1134358,0.000409675,0,0,PG,5,0.571428571,100,0.306818182,ThinkFilm,133,0.819875776,Based on Real Life Events,8,0.388888889,Documentary,6,0.416666667,94,0.939393939,8,0.846153846,2974,0.005724284
The R.M.,1111615,0.001461773,1111615,0.000401458,0,0,PG,5,0.571428571,108,0.352272727,Halestone,54,0.329192547,Original Screenplay,15,0.777777778,Comedy,4,0.25,64,0.636363636,5.5,0.525641026,449,0.000864224
Mother and Child,1105266,0.001453421,1105266,0.000399164,0,0,R,7,0.857142857,108,0.352272727,,162,1,,19,1,,13,1,54,0.535353535,7.2,0.743589744,900,0.001732298
Slam,1009819,0.00132786,1087521,0.000392753,0,0,R,7,0.857142857,108,0.352272727,Trimark,136,0.838509317,Original Screenplay,15,0.777777778,Drama,7,0.5,62,0.616161616,3.4,0.256410256,165,0.000317588
Blood and Wine,1083350,0.00142459,1083350,0.000391246,0,0,R,7,0.857142857,108,0.352272727,Fox Searchlight,45,0.273291925,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,61,0.606060606,6.1,0.602564103,4761,0.009163858
Dinner Rush,638227,0.000839031,1075504,0.000388412,0,0,R,7,0.857142857,108,0.352272727,Access Motion Picture Group,4,0.01863354,Original Screenplay,15,0.777777778,Drama,7,0.5,54,0.535353535,7.2,0.743589744,2991,0.005757005
Undiscovered,1069318,0.001406131,1069318,0.000386177,0,0,PG-13,6,0.714285714,108,0.352272727,Lionsgate,72,0.440993789,Original Screenplay,15,0.777777778,Romantic Comedy,10,0.75,8,0.070707071,3.7,0.294871795,1981,0.003812981
Wonderland,1060512,0.001394547,1060512,0.000382995,0,0,R,7,0.857142857,108,0.352272727,Lionsgate,72,0.440993789,Based on Real Life Events,8,0.388888889,Drama,7,0.5,35,0.343434343,6.6,0.666666667,11966,0.023031869
Thr3e,1008849,0.001326584,1060418,0.000382961,0,0,PG-13,6,0.714285714,108,0.352272727,The Bigger Picture,131,0.807453416,Based on Book/Short Story,1,0,Thriller/Suspense,11,0.833333333,5,0.04040404,5,0.461538462,2825,0.005437492
Travellers and Magicians,506793,0.00066613,1058893,0.00038241,0,0,Not Rated,3,0.285714286,108,0.352272727,Zeitgeist,161,0.99378882,Original Screenplay,15,0.777777778,Drama,7,0.5,54,0.535353535,7.4,0.769230769,1069,0.002057585
Joyeux NoÎl,1054361,0.001386455,1054361,0.000380773,0,0,PG-13,6,0.714285714,108,0.352272727,Sony Pictures Classics,122,0.751552795,Based on Real Life Events,8,0.388888889,Drama,7,0.5,54,0.535353535,7.8,0.820512821,9363,0.018021677
Light Sleeper,1050861,0.001381851,1050861,0.000379508,0,0,,8,1,108,0.352272727,,162,1,,19,1,,13,1,94,0.939393939,6.7,0.679487179,1986,0.003822605
A Home at the End of the World,1029017,0.001353115,1033810,0.000373348,0,0,R,7,0.857142857,108,0.352272727,Warner Independent,151,0.931677019,Based on Book/Short Story,1,0,Drama,7,0.5,48,0.474747475,6.7,0.679487179,7180,0.013819891
Urbania,1032075,0.001357138,1032075,0.000372721,0,0,R,7,0.857142857,108,0.352272727,Lionsgate,72,0.440993789,Based on Play,7,0.333333333,Drama,7,0.5,73,0.727272727,6.7,0.679487179,2218,0.004269153
Twin Falls Idaho,985341,0.00129566,1027228,0.00037097,0,0,R,7,0.857142857,108,0.352272727,Sony Pictures Classics,122,0.751552795,Original Screenplay,15,0.777777778,Drama,7,0.5,77,0.767676768,7.1,0.730769231,2810,0.00540862
Spun,410241,0.000539116,1022649,0.000369316,0,0,R,7,0.857142857,108,0.352272727,,162,1,,19,1,,13,1,54,0.535353535,6.6,0.666666667,16011,0.030817587
Owning Mahowny,1011054,0.001329485,1011054,0.000365127,0,0,R,7,0.857142857,108,0.352272727,Sony Pictures Classics,122,0.751552795,Based on Book/Short Story,1,0,Drama,7,0.5,78,0.777777778,7,0.717948718,5789,0.011142528
March or Die,1000000,0.001314944,1000000,0.000361133,0,0,,8,1,108,0.352272727,Sony Pictures,121,0.745341615,,19,1,,13,1,54,0.535353535,6.1,0.602564103,1233,0.002373249
Caravans,1000000,0.001314944,1000000,0.000361133,0,0,,8,1,108,0.352272727,Universal,141,0.869565217,Based on Book/Short Story,1,0,Adventure,2,0.083333333,54,0.535353535,5.8,0.564102564,173,0.000332986
Duma,870067,0.001144017,994790,0.000359251,0,0,PG,5,0.571428571,108,0.352272727,Warner Bros.,150,0.925465839,Based on Book/Short Story,1,0,Adventure,2,0.083333333,93,0.929292929,7.2,0.743589744,2966,0.005708885
Imagine Me & You,672243,0.000883779,972243,0.000351105,0,0,R,7,0.857142857,108,0.352272727,Fox Searchlight,45,0.273291925,Original Screenplay,15,0.777777778,Romantic Comedy,10,0.75,54,0.535353535,6.7,0.679487179,9534,0.018350814
Savage Grace,434417,0.000570919,968805,0.000349863,0,0,Not Rated,3,0.285714286,108,0.352272727,IFC Films,61,0.372670807,Based on Book/Short Story,1,0,Drama,7,0.5,54,0.535353535,5.7,0.551282051,3838,0.00738729
Mean Creek,603951,0.000793941,967749,0.000349481,0,0,R,7,0.857142857,108,0.352272727,Paramount Vantage,96,0.590062112,,19,1,Drama,7,0.5,54,0.535353535,7.3,0.756410256,14472,0.027855357
AimÈe & Jaguar,927107,0.001219053,927107,0.000334798,0,0,Not Rated,3,0.285714286,108,0.352272727,Zeitgeist,161,0.99378882,Based on Book/Short Story,1,0,Drama,7,0.5,54,0.535353535,7.2,0.743589744,2974,0.005724284
Bacheha-Ye aseman,925402,0.00121681,925402,0.000334182,0,0,PG,5,0.571428571,108,0.352272727,Miramax,81,0.49689441,Original Screenplay,15,0.777777778,Comedy,4,0.25,54,0.535353535,8,0.846153846,6657,0.012813233
Delgo,915840,0.001204231,915840,0.000330727,0,0,PG,5,0.571428571,88,0.238636364,Freestyle Releasing,46,0.279503106,Original Screenplay,15,0.777777778,Adventure,2,0.083333333,12,0.111111111,4.4,0.384615385,1177,0.002265461
The Ballad of Gregorio Cortez,909000,0.001195233,909000,0.000328256,0,0,,8,1,108,0.352272727,Embassy,31,0.186335404,Based on Book/Short Story,1,0,Western,12,0.916666667,54,0.535353535,6.3,0.628205128,0,0
September Dawn,901857,0.001185836,901857,0.000325675,0,0,R,7,0.857142857,110,0.363636364,Black Diamond Pictures,17,0.099378882,Original Screenplay,15,0.777777778,Western,12,0.916666667,13,0.121212121,5.5,0.525641026,1823,0.003508866
The Brothers Solomon,900926,0.001184612,900926,0.000325339,0,0,R,7,0.857142857,108,0.352272727,Sony/Screen Gems,124,0.763975155,Original Screenplay,15,0.777777778,Comedy,4,0.25,15,0.141414141,5.2,0.487179487,6044,0.011633346
Mata Hari,900000,0.001183394,900000,0.000325004,0,0,,8,1,108,0.352272727,MGM,80,0.49068323,,19,1,,13,1,54,0.535353535,2.2,0.102564103,376,0.000723716
Panic,779137,0.001024398,889279,0.000321131,0,0,R,7,0.857142857,108,0.352272727,Roxie Releasing,113,0.695652174,Original Screenplay,15,0.777777778,Drama,7,0.5,92,0.919191919,2.7,0.166666667,473,0.000910419
The Blue Bird,887000,0.001166292,887000,0.000320308,0,0,,8,1,108,0.352272727,20th Century Fox,1,0,Based on Play,7,0.333333333,,13,1,54,0.535353535,4.9,0.448717949,359,0.000690995
La otra conquista,886410,0.001165516,886410,0.000320095,0,0,R,7,0.857142857,108,0.352272727,Hombre de Oro,57,0.347826087,Original Screenplay,15,0.777777778,Drama,7,0.5,54,0.535353535,6.1,0.602564103,584,0.001124069
Princess Kaiulani,883454,0.001161627,883454,0.000319027,0,0,PG,5,0.571428571,108,0.352272727,Roadside Attractions,109,0.670807453,Based on Real Life Events,8,0.388888889,Drama,7,0.5,54,0.535353535,5.3,0.5,224,0.00043115
The Blood of Heroes,882290,0.001160096,882290,0.000318606,0,0,,8,1,108,0.352272727,New Line,86,0.527950311,Original Screenplay,15,0.777777778,Action,1,0,54,0.535353535,6.2,0.615384615,2523,0.00485621
Pandora's Box,881950,0.001159649,881950,0.000318483,0,0,R,7,0.857142857,108,0.352272727,Kino International,70,0.428571429,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,54,0.535353535,4.6,0.41025641,386,0.000742964
Venom,881745,0.001159379,881745,0.000318409,0,0,R,7,0.857142857,108,0.352272727,Miramax/Dimension,82,0.50310559,Original Screenplay,15,0.777777778,Horror,8,0.583333333,10,0.090909091,4.6,0.41025641,4220,0.008122554
MirrorMask,864959,0.001137297,864959,0.000312345,0,0,PG,5,0.571428571,108,0.352272727,Samuel Goldwyn Films,115,0.708074534,Original Screenplay,15,0.777777778,Drama,7,0.5,53,0.525252525,7,0.717948718,10398,0.02001382
Brigham City,852206,0.001120521,852206,0.000307737,0,0,PG-13,6,0.714285714,108,0.352272727,Excel Entertainment,34,0.204968944,Original Screenplay,15,0.777777778,Thriller/Suspense,11,0.833333333,71,0.707070707,7.1,0.730769231,758,0.00145898
Illuminata,836641,0.001100045,836641,0.000302114,0,0,R,7,0.857142857,108,0.352272727,Artisan,10,0.055900621,Based on Play,7,0.333333333,Drama,7,0.5,54,0.535353535,6.1,0.602564103,1100,0.002117253
Latter Days,833118,0.00109541,833118,0.000300841,0,0,R,7,0.857142857,108,0.352272727,TLA Releasing,135,0.832298137,,19,1,Drama,7,0.5,54,0.535353535,7.4,0.769230769,7157,0.013775621
Charly,814666,0.001071137,814666,0.000294175,0,0,PG,5,0.571428571,108,0.352272727,Excel Entertainment,34,0.204968944,Based on Book/Short Story,1,0,Drama,7,0.5,54,0.535353535,5.8,0.564102564,60,0.000115487
"Barbarians, The",800000,0.001051844,800000,0.000288876,0,0,,8,1,108,0.352272727,,162,1,,19,1,,13,1,54,0.535353535,5.4,0.512820513,236,0.000454247
Saint Ralph,795126,0.001045432,795126,0.000287115,0,0,PG-13,6,0.714285714,108,0.352272727,Samuel Goldwyn Films,115,0.708074534,Original Screenplay,15,0.777777778,Comedy,4,0.25,54,0.535353535,7.5,0.782051282,3492,0.006721317
MoliËre,635733,0.00083575,791154,0.00028568,0,0,PG-13,6,0.714285714,120,0.420454545,Sony Pictures Classics,122,0.751552795,,19,1,Comedy,4,0.25,54,0.535353535,7.2,0.743589744,265,0.000510066
Without Limits,780326,0.001025962,780326,0.000281768,0,0,PG-13,6,0.714285714,108,0.352272727,Warner Bros.,150,0.925465839,Based on Real Life Events,8,0.388888889,Drama,7,0.5,78,0.777777778,6.9,0.705128205,3369,0.00648457
Beastmaster 2: Through the Portal of Time,773490,0.00101697,773490,0.000279298,0,0,,8,1,108,0.352272727,New Line,86,0.527950311,Based on Book/Short Story,1,0,,13,1,17,0.161616162,3.3,0.243589744,1327,0.002554178
Love and Other Catastrophes,212285,0.000278704,743216,0.000268361,0,0,R,7,0.857142857,108,0.352272727,Fox Searchlight,45,0.273291925,,19,1,Comedy,4,0.25,54,0.535353535,5.7,0.551282051,1406,0.002706235
Karakter,713413,0.000937938,713413,0.000257593,0,0,R,7,0.857142857,108,0.352272727,Sony Pictures Classics,122,0.751552795,Based on Book/Short Story,1,0,Drama,7,0.5,54,0.535353535,7.8,0.820512821,5531,0.010645936
The Ballad of Jack and Rose,712294,0.000936466,712294,0.000257189,0,0,R,7,0.857142857,108,0.352272727,IFC Films,61,0.372670807,Original Screenplay,15,0.777777778,Drama,7,0.5,54,0.535353535,6.8,0.692307692,5223,0.010053105
All the Real Girls,549666,0.000722529,703020,0.000253838,0,0,R,7,0.857142857,108,0.352272727,Sony Pictures Classics,122,0.751552795,Original Screenplay,15,0.777777778,Drama,7,0.5,71,0.707070707,7.1,0.730769231,5632,0.010840338
Inside Deep Throat,691880,0.000909612,691880,0.000249814,0,0,NC-17,2,0.142857143,108,0.352272727,Universal,141,0.869565217,Based on Real Life Events,8,0.388888889,Documentary,6,0.416666667,54,0.535353535,6.9,0.705128205,3264,0.006282469
